review_id,user_id,business_id,stars,useful,funny,cool,text,date,label_reel,prediction
JQ9X38z0YiKtRhsDkmt1pQ,hDNiLF9UnhTUElfQUPouyg,gRP2B9uMhpoOr7oCWQ-qwg,5,1,0,1,"After making a last minute appointment, my daughter and I were welcomed as soon as we walked in. I had no idea that my gel fill would become an even better experience. I was offered a "" color"" powder dip. Reluctantly, I agreed to do it. All I can say is , wow. My nails look so natural and they feel light and healthy. Yvonne was very attentive to detail and the process was what I describe as "" state of the art"". My daughter swears she had the best pedicure and foot massage she ever had. I highly recommend this place and hope you will have an opportunity to get Yvonne herself. I will come come back next time I am in town. The prices were very reasonable, too.",2018-02-12 05:24:32,positif,positif
nBg6t1NPTgrmDvGWNAip9g,pCoIPbylG3ixEL2giI9zjg,MSnWYdS0w5m9JLcr1wHO4w,2,1,0,1,This is a terrible McDonald's. The service is terrible. The managers done care. The employees curse and are extremely loud. The food is either burnt or wrong. It takes 20+ minutes for it to come out sometimes. Worse McDonald's in Chester county.,2018-09-17 03:16:58,négatif,négatif
i6Qr_CQyJjgmfQw7TWcKPg,lwFxBIee55tIxkD_eMPuVA,IiSXzsFJaFEMTkiUsPFm_g,1,0,0,0,"Is Pho Hoang going to re-open???

Thanks so much for:

Not putting a sign on your front door

Not posting your closure on Fb and Yelp

Not communicating with your customer base says so much about Pho Hoang!",2021-11-05 13:23:38,négatif,négatif
LQJknb97Ge1YDsoZr4nwBA,wus8YkS4qCkFYAEaR4yaPQ,AmoUdr-wtQOMfIvoHHIecg,5,0,0,0,"I absolutely love this salon! It is very comfortable and welcoming. Dianna does my nails every three weeks. She is very talented and can do anything I ask for. I always bring in a picture of something I like on Pinterest and she makes my nails look better than the picture. I highly recommend going to Dianna for your nail needs, you won't be disappointed!",2019-03-17 19:31:08,positif,positif
qbFwRhvLtEavaitGn0Xk8A,ntYE4-CSSO4EOx-0quuoRA,nvf6-sDvid-D-NdvOXCxQw,3,5,0,0,"Their selection and prices are very good. However the service is pretty bad. The last few times I've gone there, multiple employees have acted like I am annoying them. I'm sorry I don't know where the vinyl tubing is (Not really though). Then I had to wait 10 + minutes for them to cut me a piece. I've heard more then one employee complain about their job right at the customer service desk. Ill probably try to stick to Home Depot.",2013-08-14 01:19:43,neutre,négatif
_10MX6a_Ml3IYj4sCJ9NRA,Uk3X2AypU8AqvcYEVf7s6Q,8_r9EZL6vX5fPBoVh3gUrA,4,3,1,2,"The Blue Beach Café!   What does that mean?   Blue Beach?   Hmmmm sounds better in Spanish.   

Playa Azul is a Santa Barbara staple.  I can't remember when it wasn't around it has been so long!  So you would expect that Playa Azul would be kind of ""old school"" Mexican food, and when you look a the menu it kind of is.   They have a lot of the traditional combination plates like taco and enchilada with rice and beans or a chile relleno and burrito.   But they also have some wonderful stand alone dishes that would make anyone's mouth water.  

While I don't really think that they have the absolute best Mexican food in Santa Barbara they are certainly top tier.    While they don't have a salsa bar they do give you some very tasty salsa to go with your chips.   

I recommend their margarita as well!!  You don't have to go fancy, the house margarita is absolutely wonderful.     

One of the nice things of course is the great patio.   A great place to sit, sip and crunch a few chips.     

Certainly the only Mexican restaurants in this town that are better are some of the hole-in-the-wall places or are too busy to accommodate a group.  If you want Mexican food for an office party or a rehearsal dinner I would suggest that this place is absolutely your best bet.",2014-11-20 20:15:29,positif,positif
dPXHqkGOahCCA7JvgWoWnQ,V9qLMoPYxK8C4JO01nf_HA,ZRCY1Y3V4ikJs8K7yZ554A,3,2,3,0,"3.5 stars to be exact. 

This bar harkens back to the days of old, when men were men and women were men. No frills, no pretension whatsoever. It's not a dive bar because it doesn't deliberately sink itself down to that level. Instead it's a local watering hole that serves good old fashion American food, deep fried to perfection. I hereby give this bar: one full stomach.",2015-03-12 02:39:28,neutre,négatif
ytAGOQQBvPjl97h07L_oAA,uq9MSRoBKPtWLuxv5OwdvA,U8jSYiECyAljqTL2U1ERGw,5,0,0,0,"The Pho (with chicken) was delicious and fresh with sides of cilantro, mint and sprouts. We also had a spicy clay bowl, scrumptious spring rolls and Duong Chau Fried Rice.  The service was friendly and quick and the prices were good.  We can't wait to go back again (Westtown Location).",2012-06-23 00:02:39,positif,positif
sFpjtwGibusMbQMv5lKlfg,Jv-TCKsCbaRijOxkIbCwNg,EP2jFD3aGoSBCWb7irY5-w,5,0,0,0,"I really enjoyed the lunch buffet today at the Queen of Sheba. It's a relatively unassuming place, but I thought the food was well prepared and very tasty. They had many vegan options such as curry-like red lentils and yellow peas and other vegan options, as well. They also had one beef dish and two chicken dishes, along with the spongy bread, anjera, a mixed fresh salad/relish type dish, hot pepper sauce and a couple of other delicious condiment type things that I'm not really sure what they were. Tasted great, though! The combination of spices used in their dishes is really bold and flavorful. The lunch buffet is served on Thursdays and Fridays only, and the wait staff is very friendly and helpful in explaining the different dishes. I will definitely be back!",2016-04-29 20:20:03,positif,positif
A7Gv-w-gQLsrbyUYPNVU8Q,gF0WSNCO0Hke1qVcOjdQIg,4D0CQDOL-mhAG-UmkBIvaA,1,2,0,0,This place we ordered food for around sixty dollars but was not told u get a two dollar charge for to bring your food u have to pay two dollars . Then to come find out when u order some much food over I think it is 25 dollars u get a free dish but u must tell them p. So if you don't look at what u are paying plus I gave the deliver driver four dollars they have put such a bad tasty in my mouth when we went down there to talk to them about what they are pulling so sad,2015-10-25 22:51:50,négatif,négatif
EMT1qL0vNARUQ8LB31EWKw,-tgbJ69TO7YZuwKoXs_8Jw,k_43W3zbbEuvYuLZviSJKA,4,0,0,0,I ordered a gluten free vegan pizza and it was pretty good. the service was ok. The pizzas are personal size and one alone will fill you up.,2021-09-02 16:13:08,positif,neutre
6Zxt_G7poBEcY9gDkw2FgQ,EykjV6np8WFljjzlKp7zMA,7TMwpixzQIr_SbJl7xm-wQ,5,1,0,0,"In the midst of quarantine covid-19 pandemic, I managed to lock myself out of my house when attempting to go on a walk. Broad Ripple Lock Service came to my rescue! They arrived promptly. I was back in my house within 30 minutes of calling them.   I was actually still able to take my walk because they were so prompt. The price was also very reasonable. Would recommended if you find yourself in this situation.",2020-04-28 23:44:51,positif,positif
mBhjZYa3k-UtqABsphvRAw,1Ox8DVOdedn3iZ-9ZxfSRQ,kK-pcrXr3CEnWP-ci7XXgw,3,1,0,0,The staff was supper friendly but the food was ok. Didn't really like the fettuccine just the shrimp in it. The soup was too salty but tasty. Olive Garden's fettuccine is much better!,2015-01-09 00:42:48,neutre,neutre
7NSSp_U9g5cvsM1FM9uiZg,aHJ8Jqbadtw-ASIEYmYe6A,-wlmZ-b35UJ-GY-59NDxyw,5,6,2,2,"How would I survive without my dear H mart?

I love grocery shopping, period. However, shopping at H mart is more than just shopping for the sake of restocking the refrigerator. I usually start from the fresh produce on the very right side of the market. Everything is very cost efficient compared to other(American) grocery stores. Also, the products are always oh so fresh. Both conditions are to be met at all times due to the major clientele base of H mart - Korean housewives/ mothers. They just know. How? Beats me. I find that H mart's mushrooms and broccoli selection is one of the freshest in town. 

If you like sauces you've had at some Asian restaurant, they most likely have it here. 

AND they have fresh pork belly(the-never-frozen kind!)

I frequent this place and if you haven't been there, I strongly urge you to go. One downer is that the parking lot is so impossible to get in & out...but that really doesn't stop me from going there.

PS: Try banana milk. So awesome! But it's on the pricier end - 8oz for a buck, I believe. :(",2010-07-29 17:06:03,positif,positif
lkA8oiJTPQs7NaeRA6NHtw,lU_0rg1ryklDaezEmNVBxw,FF-FsiO0zfLupjG9mvmxXw,4,0,0,0,"Thank you for all you do. I  appreciate your understanding during the pandemic.  Everyone needs to get along now. I only gave 4 stars, because sometimes the office staff is rude. Not the doctors or nurses,  just the staff.",2021-02-05 17:42:16,positif,neutre
3vh2mRjAapz7XKoPLw62Dw,_pF4l2bsxsS-NHDdYNgF-g,oyA87-Q_vqnmxVOn_auJQQ,5,1,1,1,"I've been here a few times and always greatly enjoyed their soup (the only thing I've actually ordered). If you like spicy food (as you should if you're coming here), order the noodle soup with shaved noodles and definitely get the shaved noodles. They're fresh, a little chewy and fantastic. The marinated egg is also a delicious add-in. Just be aware that they are cash only and that they have an ATM if you need it. Cheers.",2017-07-18 16:19:05,positif,positif
9WqSjch4DkSDzthUDtRT5g,IOObwEXLTr5Jx6sx2u5x2A,wPfTnV2z3knbxIhUKXGYHg,4,0,0,0,Three adults really appreciated the attentive service of our waiter and all of us enjoyed a delicious buffet.  Although a limited number of entrees we did enjoy the tandoori and butter chicken the best.,2017-10-29 00:38:19,positif,positif
k55Dhbim3_NtBGyBf4BlRg,7GS2CuALzHNqJbzbeg0X8w,JTJLtrghj19HAWLlAzz7sA,1,2,0,0,"If you go to this place please make sure you ask a lot of question.  They scheduled my boyfriend for a procedure that required him to be under and I scheduled my day around to make sure I could pick him up when it was done so I wouldn't be sitting around for an hour and a half.  Well these bozos failed to mention that the driver of the patient had to be present before they could even start.  The appointment had to be rescheduled and so did my work schedule.  Thank you, you inconsiderate staff at Western Dental.",2019-05-01 17:54:35,négatif,négatif
pq-p_LogKpJ9Eu08S4GdVg,6X6Q1E4-QP8NjNZQESZNGg,popafcgguxpuJAiWDBhiPg,4,0,0,0,"Awesome place, food is great, people are nice. Nice entertainment as well.",2014-03-26 02:27:11,positif,positif
seHOeaWRfHjsLjM7kASNUQ,IliRkEd0W4W32egVNn200g,XU3Fe8I8dD3FaOmzAQXLnQ,2,0,0,0,"Basically giving two stars because it's cute inside and out of pity. Every time I go here it's such a disappointment! I just got home with my bagel and it's burnt, and has hardly any cream cheese on it. This is the FOURTH chance I have given this place, but I won't waste my money again. There are plenty of better bagel places around and I would recommend taking your business there. There's also no reason to wrap a bagel with cream cheese in foil- it's wasteful. I worked at a bagel joint for 3 years- just wrap it in paper.",2018-01-19 16:27:42,négatif,négatif
jXNBRhIUnZGp9N67SSZsfw,eSWQZG30kYuB-FopzeasMg,0eOCn6kZSck6cpfm6-_RhQ,5,0,0,0,"Let me start out by saying Nicck is the only person i will ever let touch my brows again. I starting seeing him a short 3/ 4 months ago and cant even express the change in my brow shape already. He doesnt just tweeze or wax your brows, he shapes them and takes his time with every customer. And i dont just love him for the work he does, he's an amazing person as well, so sweet, and very friendly. I promise you wont ever be disappointed when you leave his salon.",2015-09-07 20:28:05,positif,positif
C1QBXIjmuJbIgEE-RP-bJg,tpAf6SudRnsUu3EViG7wdQ,DUeRtOjJ9hR4I_o8CW7LMg,1,4,1,0,"Quite possibly the worst dining experience I've had. We were in town for a conference for a week. The conference is the LARGEST fire department training conference in the WORLD! They had 2 waitresses. We never saw our original waitress more than the drink order which was delivered by someone else. The manager, who made it known she'd been at work over 12 hours, ended up delivering our drink order 45 minutes after we ordered them. Ordered apps which never came. The tacos we ordered came over an hour after the order was placed. The tacos came with chips and salsa and fries. At the end of the ordeal the second waitress told us they weren't going to charge us for the chips and salsa........which was good because THEY CAME WITH THE MEAL! Boo on Tilted Kilt. Time to go back to Undercover Boss because the first time didn't work.",2016-04-20 11:33:50,négatif,négatif
